From Date,PM2.5,PM10,NO2,SO2,CO,Ozone,SR,RH,WS,WD
2019-12-26 06:45,33.42666667,32.18333333,21.14,0.254925373,0.89,15.82,31.14,90.16,4.33,251.11
2019-12-26 07:00,34.10888889,33.22111111,23.47,0.247462687,0.84,15.86,38.52,89.9,4.75,249.6
2019-12-26 07:15,34.79111111,34.25888889,25.52,0.24,0.88,14,54.02,89.56,4.93,254.55
2019-12-26 07:30,35.47333333,35.29666667,23.58,0.23,0.92,15.94,75.96,89.02,5.41,256.3
2019-12-26 07:45,36.15555556,36.33444444,24.13,0.44,0.92,18.49,91.46,88.12,6.11,253.58
2019-12-26 08:00,36.83777778,37.37222222,28.26,0.68,0.99,19.02,109.75,87.29,7.08,250.07
2019-12-26 08:15,37.52,38.41,26.04,0.63,0.96,19.31,133.07,86.24,6.65,265.33
2019-12-26 08:30,37.05,39.2,27.06,2.32,1.02,21.3,157.71,84.78,6.76,266.34
2019-12-26 08:45,36.61,39.95,36.22,2.46,1.09,20.59,99.3,83.7,5.02,257.58
2019-12-26 09:00,37.59,40.87,29.97,3.57,1.26,20.67,62.38,83.93,6.83,256.58
2019-12-26 09:15,39.18,43.08,21.08,4.15,1.24,14.39,35.81,84.99,6.61,259.09
2019-12-26 09:30,40.98,45.31,29.4,3.85,1.09,16.6,33.35,85.37,4.98,277.24
2019-12-26 09:45,41.43,47.29,27.02,3.32,1.04,25.8,78.89,85.22,6.34,269.23
2019-12-26 10:00,42.46,48.99,36.25,2.79,0.99,24.6,185.52,84.2,5.82,291.8
2019-12-26 10:15,42.65,50.34,30.75,2,0.87,32.05,223.98,82,7.39,266.61
2019-12-26 10:30,42.17,51.28,20.48,3.05,0.89,32.65,349.15,80.9,8.15,260.02
2019-12-26 10:45,42.52,51.82,4.02,4.67,0.4,29.74,383.08,79.45,7.4,258.77
2019-12-26 11:00,43.33,53.21,0.42,5.09,0.4,30.9,271.25,78.24,7.01,268.71
2019-12-26 11:15,44.31,56,1.143333333,4.49,0.44,35.28,271.49,78.06,8.52,256.27
2019-12-26 11:30,44.71,58.8,1.866666667,3.41,0.38,40.21,228.53,80.88,9,279.93
2019-12-26 11:45,44.97,60.56,2.59,4.56,0.42,30.36,166.33,86.12,7.24,248.13
2019-12-26 12:00,45.45,62.62,5.7425,4.05,0.51,29.79,201.36,84.88,7.45,265.43
2019-12-26 12:15,47.67,66.24,8.895,3.89,0.49,32.23,234.81,85.81,8.49,268.59
2019-12-26 12:30,50.11,69.65,12.0475,2.94,0.47,34.55,450.52,85.62,7.52,249.73
2019-12-26 12:45,52.37,72.88,15.2,2.79,0.44,33.15,409.97,84.1,7.18,250.42
2019-12-26 13:00,52.21,75.35,24.11,2.98,0.54,36.24,405.43,80.85,7.18,254.83
2019-12-26 13:15,53.09,77.09,16.7,2.32,0.41,43.59,277.06,80.08,5.12,273.91
2019-12-26 13:30,53.81,77.21,33.67,1.78,0.4,45.48,286.92,81.3,6.52,245
2019-12-26 13:45,54.29,77.79,31.72,1.45,0.38,40.87,302.38,80.61,6.26,242.48
2019-12-26 14:00,53.27,78.62,21.54,1.46,0.47,45.94,284.63,78.08,7.17,247.92
2019-12-26 14:15,52.31,78.17,18.16,1.16,0.47,49.63,243.26,76.85,6.13,224.42
2019-12-26 14:30,51.83,77.8,29.26,0.97,0.43,46.35,256.7,76.26,4.59,244.01
2019-12-26 14:45,51.56,78.29,49.86,1.33,0.46,48.88,252.48,75.39,4.66,266.55
2019-12-26 15:00,51.02,78.06,44.4,0.92,0.43,52.49,259.82,76.07,4.38,253.8
2019-12-26 15:15,51.53,77.83,48.65,1.1,0.43,60.54,247.83,75.93,5.81,160.8
2019-12-26 15:30,51.65,77.98,52.53,0.51,0.46,62.31,359.65,77.68,5.9,198.07
2019-12-26 15:45,52.5,76.84,58.37,0.31,0.34,65.36,338.61,74.94,3.95,179.55
2019-12-26 16:00,51.82,74.59,52.74,1.11,0.43,59.39,286.41,68.29,4.07,209.11
2019-12-26 16:15,51.1,73.33,68.46,0.37,0.4,70.6,206.63,69.13,6.03,141.69
2019-12-26 16:30,50.82,70.56,73.21,1.22,0.35,73.81,213.54,68.96,4.16,119.81
2019-12-26 16:45,50.79,68.89,68.58,1.13,0.43,71.42,106.76,69.3,4.73,195.1
2019-12-26 17:00,50.18,67.69,59.71,0.35,0.49,67.67,80.66,72.35,4.54,167.07
2019-12-26 17:15,50.32,65.91,62.19,0.18,0.44,66.8,71.77,75.8,7.28,125.58
2019-12-26 17:30,50.97,63.74,61.49,0.78,0.47,60.31,52.78,77.23,5.86,130.48
2019-12-26 17:45,51.59,64.36,64.36,0.82,0.51,54.67,35.62,78.58,6.38,141.46
2019-12-26 18:00,52.45,64.86,53.55,0.24,0.54,49.38,26.78,79.28,6.28,137.11
2019-12-26 18:15,54.35,65.72,58.77,0.7,0.58,41.91,23.42,79.29,6.01,131.2
2019-12-26 18:30,55.07,67.75,54.55,1.21,0.61,32.72,22.54,80.62,4.82,120.4
2019-12-26 18:45,57.09,70.67,59.17,2,0.68,27.55,22.5,81.5,3.88,158.63
2019-12-26 19:00,61.47,73.89,50.26,1.25,0.73,24.32,22.5,82.68,4.27,198.66
2019-12-26 19:15,65.76,77.07,54.32,0.89,0.59,22.08,22.51,82.8,1.95,276.73
2019-12-26 19:30,70.03,79.13,44.73,1.47,1.05,12.2,22.5,82.9,2.64,310.18
2019-12-26 19:45,72.97,79.52,48.22,0.79,0.64,24.31,22.51,82.15,3.15,265.26
2019-12-26 20:00,72.97,78.31,47.91,0.92,0.62,27.97,22.51,81.04,3.44,261.16
2019-12-26 20:15,71.95,76.29,43.41,0.74,0.67,20.15,22.52,80.5,2.29,276.9
2019-12-26 20:30,70.7,75.44,25.34,1.74,0.85,8.06,22.5,81.56,3.86,263.03
2019-12-26 20:45,70.45,75.55,27.88,1.66,0.78,7.65,22.49,81.88,3.03,254.43
2019-12-26 21:00,69.65,76.59,25.39,1.16,0.76,17.9,22.52,81.04,4.89,263.16
2019-12-26 21:15,68.72,76.11,21.61,0.06,0.67,20.76,22.49,80.99,4.46,278.63
2019-12-26 21:30,66.68,75.06,29.67,0.71,0.69,22.29,22.51,80.75,3.78,273.74
2019-12-26 21:45,64.54,72.56,35.11,0.9,0.71,19.67,22.5,80.85,2.45,247.38
2019-12-26 22:00,63.4,70.79,42.5,1.07,0.7,23.04,22.49,80.91,2.69,224.17
2019-12-26 22:15,63.52,69.72,39.68,1.66,0.77,7.39,22.49,82.31,2.43,250.7
2019-12-26 22:30,62.8,68.92,36.72,1.11,0.76,6.27,22.5,83.3,2.48,259.11
2019-12-26 22:45,61.68,67.64,31.79,0.47,0.63,21.01,22.51,82.73,2.73,267.03
2019-12-26 23:00,61.09,65.79,37.05,0.255,0.58,25.35,22.51,82.04,2.57,254.13
2019-12-26 23:15,59.73,63.15,27.15,0.04,0.5,28.98,22.52,82.15,3.21,248.79
2019-12-26 23:30,58.53,61.59,33.66,0.42,0.53,31.03,22.51,82.63,3.72,226.65
2019-12-26 23:45,57.98,59.895,32.155,0.835,0.525,20.735,22.505,84.635,2.84,233.065
2019-12-27 00:00,57.43,58.2,30.65,1.25,0.52,10.44,22.5,86.64,1.96,239.48
2019-12-27 00:15,56.88,56.93,25.18,1.58,0.57,8.01,22.51,88.16,2.98,220.81
2019-12-27 00:30,57.44,57.575,32.21,1.09,0.53,7.81,22.52,89.45,4.7,190.81
2019-12-27 00:45,58,58.22,24.54,1.11,0.53,8.04,22.49,90.15,3.74,205.92
2019-12-27 01:00,56.89,57.49,28.53,1.8,0.49,8.23,22.5,90.55,3.96,188.99
2019-12-27 01:15,56.02,57.66,21.79,1.19,0.48,6.29,22.52,90.73,2.93,228.68
2019-12-27 01:30,56.02,58.23,23.97,0.91,0.47,10.67,22.49,91.07,4.5,226.88
2019-12-27 01:45,55.87,58.47,10.84,0.18,0.45,24.11,22.5,90.84,4.28,224.13
2019-12-27 02:00,55.71,60.19,13.02,0.16,0.38,24.93,22.51,90.09,4.26,240.23
2019-12-27 02:15,55.3,61.45,13.43,0.25,0.38,25.35,22.52,89.84,3.9,236.38
2019-12-27 02:30,55.66,60.43,10.21,0.64,0.36,22.94,22.53,88.7,3.42,256.33
2019-12-27 02:45,54.8,58.36,5.29,0.51,0.34,24.34,22.5,88.78,4.81,250.44
2019-12-27 03:00,53.86,57.06,1.88,0.5,0.36,23.75,22.51,89.04,4.28,256.67
2019-12-27 03:15,53.19,56.02,2.436,0.56,0.28,24.84,22.52,88.62,6.36,255.82
2019-12-27 03:30,52.44826087,55.17043478,2.992,0.25,0.31,30.98,22.51,88.81,7.56,268.02
2019-12-27 03:45,51.70652174,54.32086957,3.548,0.91,0.25,32.32,22.52,89.33,7.02,252.19
2019-12-27 04:00,50.96478261,53.47130435,4.104,0.49,0.3,20.1,22.5,90.16,6.09,250.47
2019-12-27 04:15,50.22304348,52.62173913,4.66,0.64,0.26,26.74,22.52,91.04,5.81,248.04
2019-12-27 04:30,49.48130435,51.77217391,2.05,0.28,0.29,27.11,22.51,92.09,5.55,249.85
2019-12-27 04:45,48.73956522,50.9226087,2.1004,0.22,0.23,27.44,22.51,92.61,7.48,259.03
2019-12-27 05:00,47.99782609,50.07304348,2.1508,0.225454545,0.23,30.92,22.5,92.6,8.76,259.14
2019-12-27 05:15,47.25608696,49.22347826,2.2012,0.230909091,0.21,31.53,22.51,92.56,6.87,266.08
2019-12-27 05:30,46.51434783,48.37391304,2.2516,0.236363636,0.2,29.26,22.51,92.28,7.29,250.69
2019-12-27 05:45,45.7726087,47.52434783,2.302,0.241818182,0.18,26.96,22.52,92.49,5.74,271.35
2019-12-27 06:00,45.03086957,46.67478261,2.3524,0.247272727,0.16,31.63,22.5,92.83,8.08,254.62
2019-12-27 06:15,44.28913043,45.82521739,2.4028,0.252727273,0.15,28.74,22.77,92.61,6.72,262.45
2019-12-27 06:30,43.5473913,44.97565217,2.4532,0.258181818,0.14,23.03,24.51,93.04,4.83,277.64
2019-12-27 06:45,42.80565217,44.12608696,2.5036,0.263636364,0.17,20.25,28.74,91.75,4.36,278.8
2019-12-27 07:00,42.06391304,43.27652174,2.554,0.269090909,0.2,19.25,34.25,92.55,5.8,257.35
2019-12-27 07:15,41.32217391,42.42695652,2.6044,0.274545455,0.19,17.75,38.07,91.94,6.56,276.34
2019-12-27 07:30,40.58043478,41.5773913,2.6548,0.28,0.2,19.18,57.19,92.37,8.58,270.07
2019-12-27 07:45,39.83869565,40.72782609,2.7052,1.15,0.2,18.37,68.95,92.49,8.34,261.57
2019-12-27 08:00,39.09695652,39.87826087,2.7556,2.92,0.19,17.38,88.91,92.21,6.42,269.33
2019-12-27 08:15,38.35521739,39.02869565,2.806,2.84,0.16,17.98,109.26,92.05,6.9,271.26
2019-12-27 08:30,37.61347826,38.17913043,2.8564,3.88,0.25,19.12,121.89,91.5,7.18,268.37
2019-12-27 08:45,36.87173913,37.32956522,2.9068,5.03,0.23,19.58,166.63,90.42,7.82,283.32
2019-12-27 09:00,36.13,36.48,2.9572,4.19,0.25,23.35,177.65,88.33,8.32,275.14
2019-12-27 09:15,36.7,37.24,3.0076,5.73,0.28,25.53,172.53,87.06,10.39,266.93
2019-12-27 09:30,36.55,38.37,3.058,6.65,0.26,25.99,222.56,86.28,9.39,266.73
2019-12-27 09:45,37.39,40.09,3.1084,5.65,0.26,24.26,264.53,84.66,6.96,280.07
2019-12-27 10:00,37.27,41.37,3.1588,5.62,0.25,27.65,309.81,82.93,7.24,278.19
2019-12-27 10:15,37.38,42.96,3.2092,6.41,0.29,28.34,337.14,81.26,9.62,283.58
2019-12-27 10:30,37.32,44.25,3.2596,6.47,0.31,29.39,477,80.47,10.13,277.08
2019-12-27 10:45,38.33,45.3,3.31,7.9,0.24,33.16,471.84,78.24,10.53,272.93
2019-12-27 11:00,39.06,46.48,4.87,6.79,0.26,36.75,477.37,77.86,8.67,270.18
2019-12-27 11:15,39.56,48.65,4.65,5.85,0.2,39.93,517.61,74.63,7.33,239.37
2019-12-27 11:30,39.94,50.69,9.305,6.9,0.18,43.98,356.5,74.6,10.44,227.12
2019-12-27 11:45,40.46,53.34,13.96,5.83,0.26,45.4,448.19,75.55,8.76,241.88
2019-12-27 12:00,40.89,56.05,1.58,5.42,0.25,47.12,480.14,74.5,7.98,227.47
2019-12-27 12:15,42.14,57.82,12.3,4.85,0.33,48.75,689.5,70.16,9.01,278.41
2019-12-27 12:30,43.95,59.34,14.485,4.54,0.37,53.91,459.41,65.9,7.83,262.41
2019-12-27 12:45,44.3,60.63,16.67,3.43,0.33,61.59,459.63,66.95,8.81,240.07
2019-12-27 13:00,45.05,62.45,7.69,2.93,0.27,61.85,407.3,66.52,6.77,257.02
2019-12-27 13:15,46.74,64.23,33.74,2.45,0.24,62.58,381.99,64.22,9.21,250.96
2019-12-27 13:30,47.54,65.11,5.4,2.6,0.24,64.66,407.54,64.92,9.42,262.11
2019-12-27 13:45,47.06,66.71,6.15,2.75,0.29,66.47,416.14,64.42,8.73,274.11
2019-12-27 14:00,47.23,67.87,24.93,2.76,0.28,68.16,394.86,63.06,8.39,234.84
2019-12-27 14:15,47.8,68.72,19.68,2.21,0.29,64.95,403.39,61.26,6.02,272.11
2019-12-27 14:30,47.7,70.35,30.17,1.71,0.29,71.15,441.27,57.93,8.54,265.97
2019-12-27 14:45,48.15,69.94,1.86,1.67,0.23,68.3,331.78,59.33,11.08,257.16
2019-12-27 15:00,47.92,69.63,28.68,1.23,0.24,68.6,250.9,59.49,8.93,258.28
2019-12-27 15:15,47.97,68.72,22.18,2.2,0.27,72.56,323.29,59.99,9.47,276.27
2019-12-27 15:30,47.07,67.61,14.34,2.35,0.28,73.55,238.05,60.49,9.23,269.27
2019-12-27 15:45,46.21,66.78,29.25,1.89,0.32,74.9,262.44,60.39,7.18,286.74
2019-12-27 16:00,46.46,64.56,28.48,1.42,0.27,71.32,209.24,60.46,8.28,250.53
2019-12-27 16:15,47.4,63.06,41.88,1.9,0.34,71.38,151.78,61.79,5.86,281.11
2019-12-27 16:30,47.34,62.35,25.26,1.08,0.28,72.22,112.55,63.21,9.13,265.25
2019-12-27 16:45,47.93,62.37,34.7,1.44,0.34,63.81,93.17,64.3,7.46,262.3
2019-12-27 17:00,49.28,62.84,32.51,2.51,0.34,64.93,86.35,64.86,7.23,259.04
2019-12-27 17:15,50.76,62.54,22.04,2.61,0.29,63.8,59.72,65.76,7.28,270.65
2019-12-27 17:30,52.16,63.34,35.27,3.34,0.39,58.95,41.82,67.31,5.95,269.1
2019-12-27 17:45,53.65,64.76,25.57,3.58,0.26,54.34,29.6,68.61,6.22,263.39
2019-12-27 18:00,55.57,66.8,14.48,2.25,0.32,54.3,24.21,69.97,7.8,283.04
2019-12-27 18:15,56.03,67.47,38.74,1.51,0.36,46.42,22.76,71.01,6.71,293.69
2019-12-27 18:30,56.38,68.1,33.35,1.39,0.39,43.04,22.5,71.55,5.88,275.92
2019-12-27 18:45,56.41,67.68,20.58,1.04,0.37,43.04,22.5,72.84,5.42,267.97
2019-12-27 19:00,57.17,66.76,33.7,0.69,0.35,34.17,22.52,73.45,5.35,267.09
2019-12-27 19:15,57.69,66.12,31.4,0.22,0.37,33.46,22.5,73.72,4.98,266.48
2019-12-27 19:30,56.65,66.46,27.73,0.12,0.34,37.22,22.52,74.54,5.18,248.29
2019-12-27 19:45,55.66,66.94,23.44,0.1455,0.39,33.31,22.47,75.13,6.16,254.87
2019-12-27 20:00,56.82,67.85,30.92,0.171,0.33,35.26,22.49,75.65,4.68,262.49
2019-12-27 20:15,57.39,68.16,32.48,0.1965,0.37,35.88,22.5,76.02,5.62,263.42
2019-12-27 20:30,57.13,67.34,14.25,0.222,0.33,37.89,22.51,76.31,5.7,264.31
2019-12-27 20:45,56.74,65.99,17.14,0.2475,0.3,37.95,22.52,77.18,5.36,270.08
2019-12-27 21:00,55.78,63.98,21.3,0.273,0.32,34.9,22.5,78.22,5.37,269.81
2019-12-27 21:15,56.44,61.96,14.52,0.2985,0.3,37.28,22.51,79.83,5.56,278.35
2019-12-27 21:30,56.24,59.96,8.39,0.324,0.29,36.22,22.5,80.94,5.77,277.17
2019-12-27 21:45,55.54,58.82,14.42,0.3495,0.27,37.51,22.51,81.91,6.42,284.62
2019-12-27 22:00,54.29,57.16,6.07,0.375,0.2,37.91,22.51,82.32,6.27,275.45
2019-12-27 22:15,52.52,54.72,4.21,0.4005,0.21,36.56,22.51,81.77,6.66,274.52
2019-12-27 22:30,49.86,52.18,4.204444444,0.426,0.22,36.21,22.52,81.37,6.91,286.13
2019-12-27 22:45,47.32,49.45,4.198888889,0.4515,0.2,37.67,22.51,80.81,8.11,286.72
2019-12-27 23:00,44.74,46.39,4.193333333,0.477,0.14,42.21,22.52,79.02,8.04,267.67
2019-12-27 23:15,41.12,43.93,4.187777778,0.5025,0.11,48.23,22.51,78,10.22,296.68
2019-12-27 23:30,37.63,42.17,4.182222222,0.528,0.08,52.56,22.51,77.14,10.94,272.59
2019-12-27 23:45,36.11333333,40.17,4.176666667,0.5535,0.05,51.775,22.505,77.31,8.745,266.02
2019-12-28 00:00,34.59666667,38.17,4.171111111,0.579,0.02,50.99,22.5,77.48,6.55,259.45
2019-12-28 00:15,33.08,37.26,4.165555556,0.6045,0.05,55.2,22.49,77.67,8.08,271.79
2019-12-28 00:30,33.83,36.85,4.16,0.63,0.02,54.96,22.48,78.07,9.92,266.31
2019-12-28 00:45,35.65,36.95,4.154444444,1.43,0.02,59.78,22.52,78.83,8.3,274.53
2019-12-28 01:00,37.49,38.56,4.148888889,3.69,0.02,59.1,22.51,79.87,8.33,262.06
2019-12-28 01:15,38.62,39.48,4.143333333,3.48,0.019705882,52.32,22.5,82.48,8.06,234.39
2019-12-28 01:30,38.13666667,38.64666667,4.137777778,2.26,0.019411765,47.07,22.51,84.17,10.56,265.43
2019-12-28 01:45,37.65333333,37.81333333,4.132222222,1.2,0.019117647,39.86,22.51,85.77,10.75,250.81
2019-12-28 02:00,37.17,36.98,4.126666667,0.53,0.018823529,38.5,22.5,86.8,10.22,262.06
2019-12-28 02:15,36.68666667,36.14666667,4.121111111,0.651428571,0.018529412,35.15,22.5,87.18,9.28,256.49
2019-12-28 02:30,36.20333333,35.31333333,4.115555556,0.772857143,0.018235294,34.77,22.51,87.58,8.99,267.03
2019-12-28 02:45,35.72,34.48,4.11,0.894285714,0.017941176,31.77,22.52,87.71,8.72,254.05
2019-12-28 03:00,33.5,33.09,4.104444444,1.015714286,0.017647059,34.01,22.5,87.77,8.95,260.74
2019-12-28 03:15,31.28,31.7,4.098888889,1.137142857,0.017352941,34.27,22.49,87.12,8.54,260.21
2019-12-28 03:30,29.32,29.95,4.093333333,1.258571429,0.017058824,30.23,22.51,86.47,8.87,266
2019-12-28 03:45,26.91,28.18,4.087777778,1.38,0.016764706,25.17,22.52,88.19,7.03,275.23
2019-12-28 04:00,25.04,26.42,4.082222222,4.16,0.016470588,23.59,22.52,88.82,6.89,275.52
2019-12-28 04:15,23.67,25.06,4.076666667,6.47,0.016176471,25.54,22.5,87.31,8.89,257.1
2019-12-28 04:30,22.88,24.7,4.071111111,5.45,0.015882353,25.92,22.52,86.07,8.11,266.99
2019-12-28 04:45,22.08,24.51,4.065555556,5.38,0.015588235,23.89,22.52,86.49,8.09,272.66
2019-12-28 05:00,20.79,22.82,4.06,4.34,0.015294118,22.12,22.5,88.14,8.82,273.01
2019-12-28 05:15,19.74,21.29,4.054444444,3.04,0.015,21.4,22.52,89.44,7.81,264.1
2019-12-28 05:30,19.45,19.91,4.048888889,2.31,0.014705882,20.01,22.51,90.84,8.7,259.33
2019-12-28 05:45,18.39,19.34,4.043333333,1.22,0.014411765,14.66,22.52,92.32,4.76,323.48
2019-12-28 06:00,17.84,18.79,4.037777778,1.04,0.014117647,17,22.52,92.43,7.52,258.46
2019-12-28 06:15,16.5,19,4.032222222,0.34,0.013823529,14.23,22.68,92.54,8.28,265.78
2019-12-28 06:30,16.99,18.92,4.026666667,0.21,0.013529412,15.86,23.8,92.37,8.44,263.03
2019-12-28 06:45,17.85,19.01,4.021111111,0.72,0.013235294,14.67,27.87,92.93,7.63,260.57
2019-12-28 07:00,17.42,20.34,4.015555556,2.56,0.012941176,13.09,40.06,88.68,7.85,259.66
2019-12-28 07:15,17.2,20.3,4.01,4.87,0.012647059,12.18,57.95,88.35,9.21,263.49
2019-12-28 07:30,16.93,21.19,4.004444444,8.07,0.012352941,13.85,67.19,87.32,8.27,258.14
2019-12-28 07:45,16.47,22.48,3.998888889,8.71,0.012058824,15.06,97.24,86.22,8.91,260.47
2019-12-28 08:00,16.7,23.4,3.993333333,9.16,0.011764706,16.07,184.13,85.49,8.09,260.76
2019-12-28 08:15,18.04,24.5,3.987777778,9.94,0.011470588,17.09,249.31,83.78,8.77,249.62
2019-12-28 08:30,18.84,26.08,3.982222222,10.6,0.011176471,20.27,256.1,81.29,10.29,256.16
2019-12-28 08:45,19.04,26.67,3.976666667,10.74,0.010882353,24.06,417.17,79.96,10.16,251.83
2019-12-28 09:00,18.88,27.35,3.971111111,10.12,0.010588235,25.87,411.03,76.18,11.39,281.09
2019-12-28 09:15,19.67,27.87,3.965555556,8.09,0.010294118,28.08,287.01,76.4,12.91,274.72
2019-12-28 09:30,20.49,29.44,3.96,7.34,0.01,27.62,459.62,76.76,12.44,264.18
2019-12-28 09:45,20.62,30.38,3.954444444,7.75,0.06,31.52,496.97,73.53,11.63,262.01
2019-12-28 10:00,21.05,31.36,3.948888889,6.12,0.06,36.95,569.08,70.18,13.71,259.03
2019-12-28 10:15,21.72,32.03,3.943333333,5.96,0.05,37.04,623.5,68.76,8.97,264.85
2019-12-28 10:30,22.13,33.25,3.937777778,4.76,0.08,42.51,461.46,67.19,11.65,269.23
2019-12-28 10:45,23.6,34.46,3.932222222,3.44,0.07,41.79,401.45,68.27,8.56,273.58
2019-12-28 11:00,24.1,35.24,3.926666667,2.89,0.1,46.24,316.59,68.39,8.13,252.4
2019-12-28 11:15,25.1,36.1,3.921111111,2.07,0.09,52.44,396.23,68.37,11.13,245.65
2019-12-28 11:30,26.58,37.31,3.915555556,2.17,0.11,56.63,384.68,67.82,11.66,257.68
2019-12-28 11:45,27.19,39.21,3.91,1.02,0.08,61.9,441.35,66.06,10.43,237.37
2019-12-28 12:00,28.7,40.49,3.736666667,1.61,0.07,64.95,469.86,63.89,9.67,238.99
2019-12-28 12:15,30.38,41.73,3.563333333,1.93,0.05,65.9,494.54,60.86,10.4,262.92
2019-12-28 12:30,31.19,42.41,3.39,2.57,0.1,61.55,713.61,57.73,7.73,277.64
2019-12-28 12:45,32.17,42.86,4.92,2.46,0.06,65.97,755.81,52.32,10.23,263.26
2019-12-28 13:00,32.56,43.6,6.45,2.17,0.06,70.64,732.95,49.92,10.72,276.21
2019-12-28 13:15,32.8,43.58,12.44,1.78,0.05,68.43,680.23,48.16,9.57,242.93
2019-12-28 13:30,32.25,44,6.95,1.53,0.04,72.43,615.04,48.88,9.52,287.34
2019-12-28 13:45,31.37,43.45,9.06,2.13,0.02,73.74,636.9,49.53,10.27,272.83
2019-12-28 14:00,30.41,42.92,39.74,1.16,0.01,72.7,601.77,46.43,8.22,280.98
2019-12-28 14:15,29.5,43.37,0.25,1.21,0.04,77.5,567.38,48.48,11.07,281.61
2019-12-28 14:30,29.93,44.02,8.28,1.33,0.06,79.82,443.33,49.08,10.92,251.33
2019-12-28 14:45,29.52,43.82,15.97,0.95,0.05,80.93,415.29,49.88,10.69,273.76
2019-12-28 15:00,29.85,43.41,23.66,0.93,0.02,77.4,408.82,49.13,9.63,305.57
2019-12-28 15:15,30.14,43.06,3.36,0.41,0.02,72.56,437.23,49.08,10.76,277.01
2019-12-28 15:30,30.93,43.28,10.36,0.74,0.06,68.93,384.23,49.17,11.34,275.37
2019-12-28 15:45,30.69,43.32,17.36,0.35,0.02,71.17,296.05,49.82,10.6,292.32
2019-12-28 16:00,30.71,43.67,24.36,0.48,0.023333333,67.01,277.16,49.8,7.83,292.26
2019-12-28 16:15,30.85,43.91,0.94,0.05,0.026666667,67.32,249.89,50.08,10.7,271.41
2019-12-28 16:30,31.17,44.09,2.6,0.078,0.03,65.56,194.16,51.6,9.87,261.32
2019-12-28 16:45,31.65,43.3,26.56,0.106,0.03,62.64,161.17,53.4,9.26,269.27
2019-12-28 17:00,32.58,43.04,10.09,0.134,0.03,59.26,126.17,54.34,9.71,286.98
2019-12-28 17:15,32.47,42.97,9.3,0.162,0.03,57.56,89.48,56,7.82,291.72
2019-12-28 17:30,32.29,45.11,34.77,0.19,0.03,58.26,55.63,57.76,9.28,302.16
2019-12-28 17:45,31.82,46.75,34.48,0.218,0.04,57.75,36.53,60.08,7.8,227.14
2019-12-28 18:00,31.43,47.92,45.05,0.246,0.05,53.63,26.1,62.12,7.31,283.85
2019-12-28 18:15,31.19,47.13,31.34,0.274,0.1,53.57,22.6,63.81,11.43,272.56
2019-12-28 18:30,31.5,46.99,31.66,0.302,0.05,51.28,22.51,64.44,7.26,290.82
